,actual,predicted,actual_return,predicted_change,position,strategy_return,position_change,transaction_costs,strategy_return_net,cumulative_market,cumulative_strategy
2016-02-29,46.37017059326172,45.530483,0.03341212228846113,-0.018108351482625958,0,0.03341212228846113,1.0,0.0005,0.03291212228846113,1.1343506627727884,1.26474999700471
2016-03-01,46.696475982666016,46.353836,0.007036967628747837,-0.007337597021730139,0,0.0,0.0,0.0,0.0,1.1423330516663692,1.26474999700471
2016-03-02,46.16731262207031,46.366062,-0.011331976331407367,0.0043049840016314,0,-0.0,0.0,0.0,-0.0,1.1293881605623015,1.26474999700471
2016-03-03,45.88512420654297,46.342785,-0.006112298929707327,0.009974053311673682,0,-0.0,0.0,0.0,-0.0,1.1224850025172723,1.26474999700471
2016-03-04,45.00322341918945,45.803913,-0.019219753735084444,0.017791829927547135,1,-0.0,1.0,0.0005,-0.0005,1.1009111171975647,1.2641176220062078
2016-03-07,45.54999923706055,45.493477,0.012149703428531389,-0.001240886286091915,0,0.012149703428531389,1.0,0.0005,0.011649703428531388,1.1142868607726883,1.2788442174013606
2016-03-08,46.59946060180664,45.86853,0.02303976690063747,-0.015685381738963795,0,0.0,0.0,0.0,0.0,1.1399597703053341,1.2788442174013606
2016-03-09,45.90275955200195,46.42594,-0.01495083936181174,0.011397613572458644,1,-0.0,1.0,0.0005,-0.0005,1.1229164149005713,1.2782047952926598
2016-03-10,46.80229568481445,45.970715,0.019596558934402264,-0.01776795568582488,0,0.019596558934402264,1.0,0.0005,0.019096558934402263,1.144921712603578,1.3026141084962017
2016-03-11,46.89048385620117,46.81865,0.00188427020718418,-0.0015319646610872921,0,0.0,0.0,0.0,0.0,1.1470790544761953,1.3026141084962017
2016-03-14,47.260868072509766,47.15214,0.007898920758515615,-0.002300560821228053,0,0.0,0.0,0.0,0.0,1.1561397410312557,1.3026141084962017
2016-03-15,47.931114196777344,47.48611,0.014181841163798614,-0.009284230441515676,0,0.0,0.0,0.0,0.0,1.1725359312017163,1.3026141084962017
2016-03-16,48.20452499389648,48.059586,0.005704244553895954,-0.0030067596895886144,0,0.0,0.0,0.0,0.0,1.179224362901521,1.3026141084962017
2016-03-17,47.17268371582031,48.115154,-0.021405485858574713,0.01997915904498418,1,-0.0,1.0,0.0005,-0.0005,1.1539824924773459,1.3019628014419538
2016-03-18,47.49898147583008,47.874992,0.006917091297486078,0.007916188581153562,0,0.006917091297486078,1.0,0.0005,0.006417091297486077,1.1619646947335123,1.3103176156047376
2016-03-21,47.68418502807617,47.376434,0.003899105759569421,-0.006453936493264906,0,0.0,0.0,0.0,0.0,1.166495317967164,1.3103176156047376
2016-03-22,47.59599685668945,47.80419,-0.0018494218016894548,0.0043742067908123785,0,-0.0,0.0,0.0,-0.0,1.164337976094547,1.3103176156047376
2016-03-23,47.80765151977539,47.89992,0.0044469005181932975,0.0019300236369646923,0,0.0,0.0,0.0,0.0,1.169515671243794,1.3103176156047376
2016-03-24,47.51222038269043,47.902576,-0.006179578533841101,0.008215908679885382,0,-0.0,0.0,0.0,-0.0,1.1622885573067852,1.3103176156047376
2016-03-25,47.21678924560547,47.869606,-0.006218003172770881,0.013825945874151027,1,-0.0,1.0,0.0005,-0.0005,1.1550614433697763,1.3096624567969353
2016-03-28,48.24860000610352,47.910194,0.021852624394490983,-0.007013791262089629,0,0.021852624394490983,1.0,0.0005,0.021352624394490982,1.1803025672442946,1.3376271873204866
2016-03-29,48.548439025878906,48.01657,0.006214460517765419,-0.010955408487459654,0,0.0,0.0,0.0,0.0,1.1876375109474515,1.3376271873204866
2016-03-30,48.70718383789063,48.535194,0.003269823195079624,-0.003531089818093335,0,0.0,0.0,0.0,0.0,1.1915208756280942,1.3376271873204866
2016-03-31,49.00704574584961,48.523064,0.006156420559172426,-0.009875765388747779,0,0.0,0.0,0.0,0.0,1.198856379243494,1.3376271873204866
2016-04-01,48.88356399536133,48.941086,-0.002519673418566293,0.0011767108485342384,0,-0.0,0.0,0.0,-0.0,1.1958356526920357,1.3376271873204866
2016-04-04,48.1163215637207,48.830746,-0.01569530469818914,0.014847854326409086,1,-0.0,1.0,0.0005,-0.0005,1.1770666477540763,1.3369583737268265
2016-04-05,48.61018371582031,48.592247,0.010263921597696957,-0.000368990717003425,0,0.010263921597696957,1.0,0.0005,0.009763921597696956,1.1891479675418881,1.3500123304672798
2016-04-06,48.02811813354492,48.14916,-0.011974148990635425,0.0025201975205799585,0,-0.0,0.0,0.0,-0.0,1.1749089326066302,1.3500123304672798
2016-04-07,47.99284744262695,48.111774,-0.0007343758674844825,0.0024780151270519277,0,-0.0,0.0,0.0,-0.0,1.174046107840032,1.3500123304672798
2016-04-08,47.895843505859375,48.10392,-0.002021216534058401,0.004344353535089659,0,-0.0,0.0,0.0,-0.0,1.1716731064351187,1.3500123304672798
2016-04-11,48.19569778442383,48.068512,0.0062605490709808365,-0.0026389455362197866,0,0.0,0.0,0.0,0.0,1.1790084234131042,1.3500123304672798
2016-04-12,48.8130111694336,48.14916,0.012808474892737731,-0.01359991272298518,0,0.0,0.0,0.0,0.0,1.1941097232027171,1.3500123304672798
2016-04-13,48.82183456420898,48.703785,0.00018075907558223747,-0.002417967752251688,0,0.0,0.0,0.0,0.0,1.194325569372427,1.3500123304672798
2016-04-14,49.07758331298828,48.703785,0.005238409229439078,-0.007616478749115651,0,0.0,0.0,0.0,0.0,1.2005819354579828,1.3500123304672798
